hashtag, vader_min, vader_max, vader_sum,vader_avg,  afinn_min, afinn_max, afinn_sum, afinn_avg, ol_min, ol_max, ol_sum, ol_avg, ss_min, ss_max, ss_sum, ss_avg
dreamtheater,,,,,,,,,0.625,0.625,0.625,0.625,,,,,0.6,0.6,0.6,0.6
healing,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,
divinyls,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
emptytank,0.4,0.4,1.2000000000000002,0.4000000000000001,,,,,,,,,0.0,0.0,0.0,0.0,,,,
nowave,,,,,,,,,0.35,0.35,0.35,0.35,,,,,0.4,0.4,0.4,0.4
scarsremains,0.3,0.3,0.3,0.3,,,,,,,,,0.0,0.0,0.0,0.0,,,,
thewarstarter,0.2,0.2,0.2,0.2,,,,,0.1375,0.1375,0.1375,0.1375,,,,,0.3,0.3,0.3,0.3
yeswewereweirdbackthen,0.3,0.3,0.3,0.3,,,,,0.4125,0.7125,1.125,0.5625,0.0,0.0,0.0,0.0,0.3,0.6,0.8999999999999999,0.44999999999999996
hellas,0.3,0.3,0.3,0.3,,,,,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
vitamin,,,,,,,,,0.65,0.65,1.3,0.65,,,,,0.6,0.6,1.2,0.6
perfectsundaymusic,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
somegreatreward,0.7,0.8,1.5,0.75,1.0,1.0,1.0,1.0,0.8375,0.8875,1.725,0.8625,1.0,1.0,2.0,1.0,0.7,0.8,1.5,0.75
topnightout,,,,,,,,,0.4375,0.6,1.0375,0.51875,0.0,1.0,1.0,0.5,0.3,0.7,1.0,0.5
goldenageofhiphop,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
feelsgood,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
waterismyfriend,0.7,0.7,0.7,0.7,,,,,0.775,0.775,0.775,0.775,,,,,,,,
faithful,0.7,0.7,2.0999999999999996,0.6999999999999998,,,,,0.725,0.725,2.175,0.725,1.0,1.0,3.0,1.0,0.6,0.6,1.7999999999999998,0.6
zerofucks,0.2,0.2,0.2,0.2,,,,,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
beatlemons,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
songprompts,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
heynow,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
calmvibes,0.7,0.7,2.0999999999999996,0.6999999999999998,,,,,0.6625,0.6625,0.6625,0.6625,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
cruelybonita,0.1,0.1,0.2,0.1,,,,,,,,,,,,,,,,
easylisteningsong,0.6,0.6,1.2,0.6,,,,,,,,,,,,,,,,
pentatonix,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,
toogoodforwords,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
butsingingisokay,0.6,0.6,0.6,0.6,,,,,0.6125,0.6125,0.6125,0.6125,,,,,,,,
thedreamisover,,,,,,,,,0.625,0.625,0.625,0.625,,,,,0.6,0.6,0.6,0.6
onehotminute,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
sparks,,,,,,,,,0.6125,0.6125,1.8375000000000001,0.6125,,,,,0.6,0.6,1.7999999999999998,0.6
lowdown,0.3,0.3,0.6,0.3,,,,,0.4,0.4,0.8,0.4,,,,,,,,
gamewinner,0.7,0.7,0.7,0.7,,,,,0.85,0.85,0.85,0.85,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9
enjoythemoment,0.8,0.8,2.4000000000000004,0.8000000000000002,,,,,0.775,0.775,0.775,0.775,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
amoresperros,0.3,0.7,1.7,0.5666666666666667,,,,,,,,,0.0,0.0,0.0,0.0,,,,
missyoubrother,0.3,0.3,0.3,0.3,,,,,0.425,0.425,0.425,0.425,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3
shocking,0.2,0.2,0.6000000000000001,0.20000000000000004,,,,,0.3,0.3,0.8999999999999999,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.8999999999999999,0.3
safenwarm,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
wowshow,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
celldweller,0.4,0.4,0.4,0.4,,,,,0.5375,0.5375,0.5375,0.5375,,,,,,,,
daftpunk,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
led,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,
grandemolotov,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
magicalmusic,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
lovepsychedelico,0.8,0.8,0.8,0.8,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
lowfestival,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
goldentunes,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
supercheesy,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.8625,0.8625,0.8625,0.8625,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
positivevibes,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
classiclove,0.8,0.8,0.8,0.8,,,,,0.9,0.9,0.9,0.9,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.8
inspirador,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
heyboo,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
jamielidell,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
doomtildeaf,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
favoritason,0.7,0.7,2.0999999999999996,0.6999999999999998,,,,,0.7125,0.7125,0.7125,0.7125,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
jesus,,,,,,,,,,,,,,,,,0.6,0.6,1.7999999999999998,0.6
nerdgasmo,0.2,0.2,0.4,0.2,,,,,,,,,,,,,,,,
haveaniceday,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.725,0.725,0.725,0.725,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
wildwildwest,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
superlovers,0.8,0.9,1.7000000000000002,0.8500000000000001,1.0,1.0,1.0,1.0,0.85,0.8625,1.7125,0.85625,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.8
sharing,0.6,0.6,1.2,0.6,,,,,0.65,0.65,1.3,0.65,,,,,0.6,0.6,1.2,0.6
partyon,0.6,0.6,1.2,0.6,,,,,,,,,,,,,,,,
goodmoodvibes,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
toomuchlove,0.8,0.8,0.8,0.8,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
enjoysmillelive,0.8,0.8,2.4000000000000004,0.8000000000000002,,,,,0.775,0.775,0.775,0.775,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
icedearth,0.3,0.3,0.3,0.3,,,,,0.21250000000000002,0.21250000000000002,0.21250000000000002,0.21250000000000002,0.0,0.0,0.0,0.0,,,,
nailbomb,0.3,0.3,0.3,0.3,,,,,0.22499999999999998,0.22499999999999998,0.22499999999999998,0.22499999999999998,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4
smooth,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,
mehagofan,0.7,0.7,0.7,0.7,,,,,0.6625,0.675,1.3375,0.66875,,,,,0.7,0.8,1.5,0.75
nowplaying,0.6,0.6,0.6,0.6,,,,,0.675,0.675,0.675,0.675,,,,,,,,
somuchloveforthissong,0.8,0.8,0.8,0.8,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
kissproveera,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
brilliantalbum,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
controlledbleeding,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
deathdoom,0.2,0.2,0.4,0.2,,,,,,,,,,,,,,,,
scream,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.2875,0.2875,0.8624999999999999,0.2875,0.0,0.0,0.0,0.0,0.3,0.3,0.8999999999999999,0.3
goingtowork,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
dusted,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
playitagain,0.6,0.6,0.6,0.6,,,,,0.675,0.675,0.675,0.675,,,,,,,,
reachingthenations,,,,,,,,,0.5125,0.5125,0.5125,0.5125,,,,,0.6,0.6,0.6,0.6
thejesusandmarychain,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6
screamingforvengeancespecial30thanniversaryedition,0.1,0.1,0.2,0.1,,,,,,,,,,,,,,,,
urbantraxxradio,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
savepalestine,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
damned,0.3,0.3,0.6,0.3,,,,,0.2875,0.2875,0.575,0.2875,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1
southamptonsfinest,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
confession,0.3,0.3,0.8999999999999999,0.3,,,,,,,,,0.0,0.0,0.0,0.0,,,,
notpessimisticatall,0.2,0.2,0.2,0.2,,,,,0.3125,0.3125,0.3125,0.3125,,,,,,,,
gungor,0.3,0.3,0.8999999999999999,0.3,,,,,,,,,,,,,,,,
loneliness,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
soft,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,
britawards,0.6,0.6,0.6,0.6,,,,,0.8125,0.8125,0.8125,0.8125,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
feelingitstrong,0.6,0.6,0.6,0.6,,,,,0.7875,0.7875,0.7875,0.7875,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
latenightrandomplaylist,0.6,0.6,0.6,0.6,,,,,0.675,0.675,0.675,0.675,,,,,,,,
killingmesoftly,0.3,0.3,0.3,0.3,,,,,0.03749999999999998,0.03749999999999998,0.03749999999999998,0.03749999999999998,0.0,1.0,1.0,0.5,0.2,0.2,0.2,0.2
shitfrom2007,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
trueromance,0.9,0.9,0.9,0.9,,,,,0.725,0.725,0.725,0.725,,,,,0.7,0.7,0.7,0.7
deathcult,0.2,0.2,0.4,0.2,,,,,,,,,,,,,,,,
downer,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
lifeisgood,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
welovelunch,0.8,0.8,0.8,0.8,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
dreamwell,0.6,0.7,1.2999999999999998,0.6499999999999999,,,,,0.625,0.6375,1.2625,0.63125,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6
killing,0.3,0.3,0.6,0.3,,,,,0.03749999999999998,0.03749999999999998,0.07499999999999996,0.03749999999999998,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2
delicatessen,,,,,,,,,0.55,0.55,1.1,0.55,,,,,,,,
notonamonday,,,,,,,,,0.35,0.35,0.35,0.35,,,,,0.4,0.4,0.4,0.4
progressiv,,,,,,,,,0.725,0.725,0.725,0.725,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
exileinoblivion,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
gunaydinsarkisi,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
decisionesquetomar,0.3,0.3,0.3,0.3,,,,,,,,,0.0,0.0,0.0,0.0,,,,
progressiverock,0.7,0.7,0.7,0.7,,,,,0.725,0.725,0.725,0.725,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
thrive,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,
alexisonfire,,,,,,,,,0.325,0.325,0.325,0.325,,,,,0.3,0.3,0.3,0.3
thisismahjam,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
gangster,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
oldschoolcool,0.7,0.7,0.7,0.7,,,,,0.6625,0.6625,0.6625,0.6625,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6
laidback,0.7,0.7,1.4,0.7,,,,,0.5625,0.5625,1.125,0.5625,,,,,,,,
useprotection,,,,,,,,,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6
liarsofficial,0.2,0.2,0.4,0.2,,,,,,,,,,,,,,,,
bigband,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6
topten,,,,,,,,,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
wishyouwerentdead,0.2,0.2,0.2,0.2,,,,,0.08750000000000002,0.7125,0.8,0.4,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.4
sapacirebon,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
fun,0.7,0.7,2.0999999999999996,0.6999999999999998,,,,,0.7875,0.7875,2.3625,0.7875,1.0,1.0,3.0,1.0,0.9,0.9,2.7,0.9
relentless,,,,,,,,,0.525,0.525,1.05,0.525,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.4
greatesthits,0.8,0.8,2.4000000000000004,0.8000000000000002,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
krautrock,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
goodmorningworld,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
goodstuffhere,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
secure,0.7,0.7,2.0999999999999996,0.6999999999999998,,,,,,,,,,,,,,,,
soundsgreat,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.8875,0.8875,0.8875,0.8875,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
idealmusic,,,,,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,,,,
evilwoman,0.2,0.2,0.6000000000000001,0.20000000000000004,,,,,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
xxiii,0.6,0.7,2.5999999999999996,0.6499999999999999,,,,,,,,,,,,,,,,
brokengirlanthem,0.3,0.3,0.8999999999999999,0.3,,,,,0.2375,0.2375,0.2375,0.2375,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4
disgusting,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.1375,0.1375,0.41250000000000003,0.1375,0.0,0.0,0.0,0.0,0.2,0.2,0.6000000000000001,0.20000000000000004
brainless,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
scarsymmetry,0.3,0.3,0.3,0.3,,,,,,,,,0.0,0.0,0.0,0.0,,,,
haveagoodday,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
livewithnoregrets,0.3,0.3,0.3,0.3,,,,,0.275,0.35,0.625,0.3125,0.0,0.0,0.0,0.0,0.3,0.4,0.7,0.35
workingathomeagain,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
twogallants,,,,,,,,,0.7125,0.7125,0.7125,0.7125,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
howifeelalwayswhethergoodorbad,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
afraid,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,,,,,0.0,0.0,0.0,0.0,0.3,0.3,0.8999999999999999,0.3
cuddleweather,0.8,0.8,2.4000000000000004,0.8000000000000002,,,,,,,,,,,,,,,,
chromesparks,,,,,,,,,0.6125,0.6125,0.6125,0.6125,,,,,0.6,0.6,0.6,0.6
oldbutgood,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
neverforget,,,,,,,,,0.3875,0.3875,0.3875,0.3875,,,,,0.4,0.4,0.4,0.4
backstabbers,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,
tyrantwpajamas,0.2,0.2,0.4,0.2,,,,,,,,,,,,,,,,
littlebigtown,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6
jewel,,,,,,,,,0.6875,0.6875,1.375,0.6875,,,,,0.6,0.6,1.2,0.6
breakingthenewsbarrier,0.3,0.3,0.3,0.3,,,,,0.4375,0.4375,0.4375,0.4375,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3
purepleasure,0.8,0.8,0.8,0.8,,,,,,,,,1.0,1.0,1.0,1.0,,,,
heyho,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
soulmate,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
goldielookinchain,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
enjoyyourlife,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
kisstory,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
greatandbesttheme,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
digitalfreedom,,,,,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
epicwin,0.6,0.6,0.6,0.6,,,,,0.85,0.85,0.85,0.85,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9
indiemonday,,,,,,,,,0.1375,0.1375,0.1375,0.1375,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
dearmarie,0.7,0.7,0.7,0.7,,,,,0.7,0.7,0.7,0.7,,,,,0.7,0.7,0.7,0.7
splendifarous,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
loverofthelight,0.9,0.9,2.7,0.9,,,,,0.85,0.85,0.85,0.85,1.0,1.0,1.0,1.0,,,,
janedeargirls,0.7,0.7,0.7,0.7,,,,,0.7,0.7,0.7,0.7,,,,,0.7,0.7,0.7,0.7
heartbreaker,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.16249999999999998,0.16249999999999998,0.48749999999999993,0.16249999999999998,,,,,,,,
quietstorm,0.3,0.3,0.3,0.3,,,,,,,,,1.0,1.0,1.0,1.0,,,,
excites,0.8,0.8,2.4000000000000004,0.8000000000000002,,,,,,,,,,,,,,,,
truedetective,,,,,,,,,0.725,0.725,0.725,0.725,,,,,0.7,0.7,0.7,0.7
novedades,,,,,,,,,0.35,0.35,0.35,0.35,,,,,0.4,0.4,0.4,0.4
richardsanfordorshoff,0.6,0.6,2.4,0.6,,,,,,,,,,,,,,,,
true,,,,,,,,,0.725,0.725,2.175,0.725,,,,,0.7,0.7,2.0999999999999996,0.6999999999999998
goodnightkiss,0.8,0.8,0.8,0.8,,,,,0.725,0.725,0.725,0.725,,,,,0.7,0.7,0.7,0.7
greatestthingever,0.8,0.8,2.4000000000000004,0.8000000000000002,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
fightme,0.2,0.2,0.6000000000000001,0.20000000000000004,,,,,0.3,0.3,0.3,0.3,,,,,0.4,0.4,0.4,0.4
itsstillquiethere,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
superdrag,0.3,0.8,1.1,0.55,1.0,1.0,1.0,1.0,0.3875,0.8625,1.25,0.625,0.0,1.0,1.0,0.5,0.4,0.8,1.2000000000000002,0.6000000000000001
alright,,,,,,,,,0.625,0.625,1.25,0.625,,,,,,,,
brutal,0.2,0.2,0.6000000000000001,0.20000000000000004,,,,,0.11249999999999999,0.11249999999999999,0.33749999999999997,0.11249999999999999,0.0,0.0,0.0,0.0,,,,
graciastotales,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
loveitsomuch,0.8,0.8,0.8,0.8,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
twithits,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,
reggaemusicisfortheloversandrebels,0.3,0.9,1.2,0.6,,,,,0.425,0.85,1.275,0.6375,1.0,1.0,1.0,1.0,,,,
desertisland,0.4,0.4,0.4,0.4,,,,,,,,,0.0,0.0,0.0,0.0,,,,
vangough,0.2,0.2,0.2,0.2,,,,,0.275,0.275,0.275,0.275,0.0,0.0,0.0,0.0,,,,
trainpunkparty,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
harmonicalove,0.6,0.8,4.699999999999999,0.6714285714285714,,,,,0.575,0.9,1.475,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
blessed,0.7,0.7,2.0999999999999996,0.6999999999999998,,,,,0.725,0.725,2.175,0.725,1.0,1.0,3.0,1.0,0.7,0.7,2.0999999999999996,0.6999999999999998
feelgoodmoments,0.7,0.7,0.7,0.7,1.0,1.0,1.0,1.0,0.7375,0.7375,0.7375,0.7375,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
damngravity,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
melodicrock,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,,
wowfantasticbaby,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
energy,0.6,0.6,1.7999999999999998,0.6,,,,,,,,,,,,,,,,
romanticon,0.9,0.9,1.8,0.9,,,,,,,,,,,,,,,,
angrybirds,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,,,,,,,,,,,,
faithless,0.2,0.7,2.6999999999999997,0.44999999999999996,,,,,0.375,0.375,1.125,0.375,0.0,0.0,0.0,0.0,,,,
fallingofftosleep,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
classiccountry,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
roadrageremedy,0.1,0.1,0.1,0.1,,,,,0.175,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3
slavetothesword,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
lies,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
haters,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.275,0.275,0.8250000000000001,0.275,0.0,0.0,0.0,0.0,,,,
dreamsillneversee,,,,,,,,,0.625,0.625,0.625,0.625,,,,,0.6,0.6,0.6,0.6
likeaboss,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
havefun,0.7,0.7,0.7,0.7,,,,,0.7875,0.7875,0.7875,0.7875,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9
thebestoffacetoace,0.7,0.7,0.7,0.7,,,,,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8
cherish,0.8,0.8,1.6,0.8,,,,,0.7,0.7,1.4,0.7,1.0,1.0,2.0,1.0,0.7,0.7,1.4,0.7
heartbroken,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.08750000000000002,0.08750000000000002,0.26250000000000007,0.08750000000000002,,,,,0.2,0.2,0.6000000000000001,0.20000000000000004
bleedingthrough,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
littlemonster,0.3,0.3,0.3,0.3,,,,,,,,,0.0,0.0,0.0,0.0,,,,
funnylittlefrog,0.7,0.7,1.4,0.7,,,,,,,,,,,,,,,,
oneofmytop,,,,,,,,,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
somuchformyhappyending,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
screamingtrees,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.2875,0.2875,0.2875,0.2875,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3
maddennfl,0.2,0.2,0.4,0.2,,,,,,,,,,,,,,,,
savior,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,
scaryshit,0.3,0.3,0.3,0.3,,,,,0.175,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
horror,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.16249999999999998,0.16249999999999998,0.48749999999999993,0.16249999999999998,,,,,,,,
rich,0.6,0.6,1.2,0.6,,,,,0.825,0.825,1.65,0.825,1.0,1.0,2.0,1.0,0.7,0.7,1.4,0.7
brager,0.3,0.3,0.6,0.3,,,,,,,,,,,,,,,,
happypills,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,
theworldneedsahero,0.8,0.8,0.8,0.8,,,,,0.825,0.825,0.825,0.825,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
statechamps,,,,,,,,,0.7625,0.7625,0.7625,0.7625,1.0,1.0,1.0,1.0,,,,
missingmybabe,0.3,0.3,0.3,0.3,,,,,0.425,0.425,0.425,0.425,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3
gratefuldead,0.2,0.7,1.5999999999999999,0.5333333333333333,,,,,0.08750000000000002,0.08750000000000002,0.08750000000000002,0.08750000000000002,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
yesagain,,,,,,,,,0.7125,0.7125,0.7125,0.7125,,,,,0.6,0.6,0.6,0.6
cherisheachother,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
busted,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
lovelisalopez,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
darktranquillity,0.4,0.7,1.1,0.55,,,,,0.525,0.525,0.525,0.525,0.0,1.0,1.0,0.5,0.7,0.7,0.7,0.7
mendingmybrokenheart,0.3,0.3,0.3,0.3,,,,,0.2375,0.2375,0.2375,0.2375,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4
mevshero,0.8,0.8,0.8,0.8,,,,,0.825,0.825,0.825,0.825,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7
bigsound,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6
averyverydecentxmas,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
hate,0.1,0.1,0.30000000000000004,0.10000000000000002,,,,,0.16249999999999998,0.16249999999999998,0.48749999999999993,0.16249999999999998,0.0,0.0,0.0,0.0,0.2,0.2,0.6000000000000001,0.20000000000000004
tyrant,0.2,0.2,0.6000000000000001,0.20000000000000004,,,,,,,,,0.0,0.0,0.0,0.0,,,,
greatvoice,0.8,0.8,1.6,0.8,,,,,,,,,,,,,,,,
solidcountrygold,,,,,,,,,0.575,0.575,0.575,0.575,1.0,1.0,2.0,1.0,0.7,0.7,0.7,0.7
